gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1421430768	2e8ffb5b-d515-4245-abd4-dc4f6b20955d	urn:catalog:FCA-UAEM:CODAGEM:19905:561c38a055f17592e58a3f7674dd0397	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo		0.5 km al oeste de Olqueme			2	ff90b050-c256-11db-b71b-b8a03c50a862					980.0	980.0	0.0	0.0	2007-10-01T00:00:00Z	1	10	2007	2930922	2929800	PRESERVED_SPECIMEN	FCA-UAEM	CODAGEM	19905		C. Peryáñez		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. López-Patiño; B. Vanegas; D. Szeszko; C. Viveros; L. Ceballos; M. García			2019-09-20T23:18:25.721Z		ELEVATION_MIN_MAX_SWAPPED;COORDINATE_INVALID;TAXON_MATCH_HIGHERRANK
1421355530	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	urn:catalog:CICY:CICY:32103:a7367da03a131a28d12ddf6b380eb924	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Ladera de cerro, poblado próximo Santa María del Oro	Durango		1	ff90b050-c256-11db-b71b-b8a03c50a862					860.0	860.0	0.0	0.0	1988-09-14T00:00:00Z	14	9	1988	2930922	2929800	PRESERVED_SPECIMEN	CICY	CICY	32103		R. Mata		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	R. Mata			2019-09-20T23:18:26.084Z		ELEVATION_MIN_MAX_SWAPPED;COORDINATE_INVALID;TAXON_MATCH_HIGHERRANK
1421353955	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	urn:catalog:CICY:CICY:37569:48ea453d5d6d9d0a63595ba387eaceaf	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Maravatio del Encinal	Guanajuato		1	ff90b050-c256-11db-b71b-b8a03c50a862					880.0	880.0	0.0	0.0	1991-09-15T00:00:00Z	15	9	1991	2930922	2929800	PRESERVED_SPECIMEN	CICY	CICY	37569		J.L. Estrada		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J.L. Estrada			2019-09-20T23:18:26.387Z		ELEVATION_MIN_MAX_SWAPPED;COORDINATE_INVALID;TAXON_MATCH_HIGHERRANK
1421353632	2cee1ad6-1597-4bc8-9368-4cf2f8e088d6	urn:catalog:CICY:CICY:37596:37d613790a71f87806ce6e935ecb1f47	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	2 km a SE de Felipe Ángeles	Tamaulipas		1	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0	1984-09-24T00:00:00Z	24	9	1984	2930922	2929800	PRESERVED_SPECIMEN	CICY	CICY	37596		M. Martínez		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	R. Díaz			2019-09-20T23:18:26.701Z		COORDINATE_INVALID;TAXON_MATCH_HIGHERRANK
1419235247	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:11773:e1c33e6a4a33a01f966068b1409c2e7e	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	San Dieguito, mpio. Texcoco.	Mexico		1	ff90b050-c256-11db-b71b-b8a03c50a862	19.506667	-98.8475			1150.0	1150.0	0.0	0.0	1982-09-21T00:00:00Z	21	9	1982	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	11773		J. Rzedowski R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Ventura V.			2019-09-20T23:18:25.707Z		ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1419233702	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:45165:6a4bb61b397b604b0d8e4f6cd60bf743	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Jardín Botánico Regional de Cadereyta Manuel González de Cosío, mpio. Cadereyta de Montes.	Queretaro		1	ff90b050-c256-11db-b71b-b8a03c50a862	20.693333	-99.813333			1075.0	1075.0	0.0	0.0	1992-05-12T00:00:00Z	12	5	1992	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	45165		R. Hernández M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	R. Hernández M.; C. Orozco L.; J. Orozco H.			2019-09-20T23:18:25.709Z		ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1419233500	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:13497:848032baa0ca228fcc604dca7ce421c1	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Orillas del Lago de Cuitzeo, mpio. Copándaro de Galeana.	Michoacan de ocampo		1	ff90b050-c256-11db-b71b-b8a03c50a862	19.894167	-101.206111			950.0	950.0	0.0	0.0	1982-08-14T00:00:00Z	14	8	1982	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	13497		F. Ramos M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	A.M.A. Escalona; D.R. García			2019-09-20T23:18:25.822Z		ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1419232598	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:54364:877098622e36546182bb311ff8511a24	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Sitio experimental de recuperación de suelos, lado E del ex-Lago de Texcoco, próximo a la zona de cultivo, mpio. Texcoco.	Mexico		1	ff90b050-c256-11db-b71b-b8a03c50a862	19.4825	-98.927222			1100.0	1100.0	0.0	0.0	1982-06-07T00:00:00Z	7	6	1982	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	54364		F. Ramos M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	A. Pedraza C.			2019-09-20T23:18:26.127Z		ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1419232510	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:1664:cfd2c3f4c6adb19a489de22bb4912389	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Lago de Texcoco, mpio. Texcoco.	Mexico		1	ff90b050-c256-11db-b71b-b8a03c50a862	19.4825	-98.927222			0.0	0.0	0.0	0.0	1965-04-08T00:00:00Z	8	4	1965	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	1664		C.M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	C.M.			2019-09-20T23:18:25.710Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1419232126	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:5084:052f3624abdb6532ab70aece03078ab7	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Cerro Sincoque, mpio Huehuetoca.	Mexico		1	ff90b050-c256-11db-b71b-b8a03c50a862	19.862222	-99.2275			1150.0	1150.0	0.0	0.0	1977-10-16T00:00:00Z	16	10	1977	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	5084		J. Rzedowski R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	R. Reyes C.			2019-09-20T23:18:26.672Z		ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1419230127	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:51735:6df74fdd335bb9be7db1b6d196741a5b	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	6.5 km al NW de Yautepec, carr. vieja Yautepec-Tepoztlán, mpio. Tepoztlán.	Morelos		1	ff90b050-c256-11db-b71b-b8a03c50a862	18.828056	-99.084722			800.0	800.0	0.0	0.0	1986-10-11T00:00:00Z	11	10	1986	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	51735		F. Ramos M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Cabrera; G. Flores E.			2019-09-20T23:18:25.710Z		ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1419225128	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:21423:c4d9f273beb4e9ddcfeeea282da23389	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	4 km de Tepehuanes, sobre el camino Tepehuanes-Guanacevi, mpio. Tepehuanes.	Durango		1	ff90b050-c256-11db-b71b-b8a03c50a862	25.350833	-105.759444			965.0	965.0	0.0	0.0	1989-08-30T00:00:00Z	30	8	1989	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	21423		F. Ramos M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	A. Benítez P.			2019-09-20T23:18:27.188Z		ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1419225062	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:10141:b58ffe77c4126cfa1abfbf2e3e7b31e8	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	1 km al S de Tlaunilolpan, mpio. Chapantongo.	Hidalgo		1	ff90b050-c256-11db-b71b-b8a03c50a862	20.254444	-99.469167			975.0	975.0	0.0	0.0	1981-05-01T00:00:00Z	1	5	1981	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	10141		F. Ramos M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	G. Asteinza B.			2019-09-20T23:18:25.710Z		ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1419223529	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:2301:e97b764e01348e7047c9b6bf9ba721a2	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Cerro de la Culebra, carr. Luvianos Zacazonapan, mpio. Tejupilco.	Mexico		1	ff90b050-c256-11db-b71b-b8a03c50a862	18.886389	-100.222778			595.0	595.0	0.0	0.0	1979-08-18T00:00:00Z	18	8	1979	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	2301		F. Ramos M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Guízar N.			2019-09-20T23:18:27.037Z		ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1419216772	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:54365:726b85b0820db28bb4d4c5dc36bff39c	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Sindicatura Costa Rica, ejido San Rafael, mpio. Culiacán.	Sinaloa		1	ff90b050-c256-11db-b71b-b8a03c50a862	24.636944	-107.410833			10.0	10.0	0.0	0.0	1984-09-29T00:00:00Z	29	9	1984	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	54365		J.A. Beltrán M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	R. Figueroa R.; G. Meza S.			2019-09-20T23:18:27.244Z		ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1419216276	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:48439:29fd5ef4005109cf8c1b5e1edf216bba	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Paraje Área de Exclusión, 3 km al N de la carr. a Yolotepec, mpio. San Pedro y San Pablo, Tequixtepec.	Oaxaca		1	ff90b050-c256-11db-b71b-b8a03c50a862	18.088611	-97.718611			950.0	950.0	0.0	0.0	1999-12-02T00:00:00Z	2	12	1999	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	48439		F. Ramos M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	A. Paz Z.			2019-09-20T23:18:26.838Z		ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1419213938	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:48488:e5130fbb95db00cb500a9a74b639afc1	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Entrada por la loma de Rodriguera camino a Palos Blancos, mpio. Culiacán.	Sinaloa		1	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0	1984-08-11T00:00:00Z	11	8	1984	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	48488		J.A. Beltrán M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Pavón T.; C. Payán; C. Villavicencio E.			2019-09-20T23:18:25.709Z		TAXON_MATCH_HIGHERRANK
1419213718	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:36244:e1286b01647f283cbd9752ca9f2bd676	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	La Concepción, mpio. San Luis de la Paz.	Guanajuato		1	ff90b050-c256-11db-b71b-b8a03c50a862					1000.0	1000.0	0.0	0.0	1990-06-05T00:00:00Z	5	6	1990	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	36244		F. Ramos M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Ventura V.; E. López C.			2019-09-20T23:18:25.708Z		ELEVATION_MIN_MAX_SWAPPED;TAXON_MATCH_HIGHERRANK
1419212126	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:33857:c8069b99a38fe6d2584880096e8e31d2	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	2.5 km al NE de El Huajote, ejido El Huajote, mpio. Concordia.	Sinaloa		1	ff90b050-c256-11db-b71b-b8a03c50a862					25.0	25.0	0.0	0.0	1994-02-18T00:00:00Z	18	2	1994	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	33857		F. Ramos M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Guízar N.			2019-09-20T23:18:25.710Z		ELEVATION_MIN_MAX_SWAPPED;TAXON_MATCH_HIGHERRANK
1419210722	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:28445:b06d895043bbd38c18cb0e998ba6e98d	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Villa de Magamo, mpio. San José Iturbide.	Guanajuato		1	ff90b050-c256-11db-b71b-b8a03c50a862					975.0	975.0	0.0	0.0					2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	28445		J. Rzedowski R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Ventura V.; E. López C.			2019-09-20T23:18:26.670Z		ELEVATION_MIN_MAX_SWAPPED;TAXON_MATCH_HIGHERRANK;RECORDED_DATE_UNLIKELY
1419209774	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:1665:9fe576c9c021b4bb147ea6c96e793258	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Lomas de San Juan, 4 km al E de Chapingo, mpio. Texcoco.	Mexico		1	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0	1990-10-06T00:00:00Z	6	10	1990	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	1665		R. Bonilla B.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	R. Bonilla B.			2019-09-20T23:18:26.893Z		TAXON_MATCH_HIGHERRANK
1419206280	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:1847:66fec4e34fccd1cc58d419b90cfb954e	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Orilla O del Lago de Zumpango, mpio. Zumpango.	Mexico		1	ff90b050-c256-11db-b71b-b8a03c50a862					1125.0	1125.0	0.0	0.0	1977-11-27T00:00:00Z	27	11	1977	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	1847		J. Rzedowski R.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	J. Pérez O.			2019-09-20T23:18:25.709Z		ELEVATION_MIN_MAX_SWAPPED;TAXON_MATCH_HIGHERRANK
1419201439	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:7907:16839756116d6b9e4873fe4f4aba9424	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Carr. Matehuala-Saltillo, desviación a Cedral, San Luis Potosí, mpio. Cedral.	San luis potosi		1	ff90b050-c256-11db-b71b-b8a03c50a862					667.0	667.0	0.0	0.0	1979-09-25T00:00:00Z	25	9	1979	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	7907		F. Ramos M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	D. Granados S.			2019-09-20T23:18:26.064Z		ELEVATION_MIN_MAX_SWAPPED;TAXON_MATCH_HIGHERRANK
1419200597	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:43015:08f0d8013dd7c276676a0c452481806c	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Tercera ampliación del ejido Julián Villagrán, mpio. Ixmiquilpan.	Hidalgo		1	ff90b050-c256-11db-b71b-b8a03c50a862					1100.0	1100.0	0.0	0.0	1997-09-12T00:00:00Z	12	9	1997	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	43015		F. Ramos M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	I. Velasco R.; A.E. Gil			2019-09-20T23:18:26.260Z		ELEVATION_MIN_MAX_SWAPPED;TAXON_MATCH_HIGHERRANK
1419198474	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:12921:28b4a8a428cb6a576d40f035492a1643	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	3 km al SW de Huachinantla, mpio. Jolalpan.	Puebla		1	ff90b050-c256-11db-b71b-b8a03c50a862	18.257778	-98.985278			410.0	410.0	0.0	0.0	1985-09-29T00:00:00Z	29	9	1985	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	12921		F. Ramos M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Guízar N.			2019-09-20T23:18:25.710Z		ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1419196639	9d300300-333d-4ac3-abcb-04d4b369e556	urn:catalog:UACh:CHAP:40418:4d32d8d6b537502d05af4cc8ace793c0	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum angustifolium		SPECIES	Solanum rostratum Dun.	Solanum (Leptostemomum) rostratum	chicalote, diente de perro, duraznillo, hierba del burro, hierba del gato, limoncillo, mala mujer, rabo de iguana, tomatillo, vaquerillo	MX	Tierras agrícolas de Teotlalco, mpio. Teotlalco.	Puebla		1	ff90b050-c256-11db-b71b-b8a03c50a862	18.4675	-98.777778			525.0	525.0	0.0	0.0	1996-11-02T00:00:00Z	2	11	1996	2930922	2929800	PRESERVED_SPECIMEN	UACh	CHAP	40418		F. Ramos M.		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	E. Guízar N.			2019-09-20T23:18:25.709Z		ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
