id,phylo,age,tree,sex,DLM3L,DLM2L,DLM1L,DLP4L,DLM3AW,DLM2AW,MMC,Subfamily,PMM
B827,Chlorocebus_aethiops,extant,n,NA,6.561113,6.964432667,6.223548333,6.096121333,NA,5.613043,1.054239904,Cercopithecoid,1.142436688
B1044,Chlorocebus_aethiops,extant,n,M?,7.074861333,7.141816667,6.237181667,6.926422667,NA,5.768270333,1.134304196,Cercopithecoid,1.031097438
B1062,Chlorocebus_aethiops,extant,n,M?,NA,6.370940667,6.116883333,5.384905667,NA,5.345352,NA,Cercopithecoid,1.183110914
B1162,Chlorocebus_aethiops,extant,n,M?,6.481042,6.127261667,5.480693,4.994916333,NA,4.678492,1.182522356,Cercopithecoid,1.22669956
B1493,Chlorocebus_aethiops,extant,n,F?,6.417395667,6.688496667,6.272511,6.360082333,NA,NA,1.023098352,Cercopithecoid,1.051636805
B1494,Chlorocebus_aethiops,extant,n,M?,6.010705667,6.230224,5.595916333,6.102110333,NA,5.179224333,1.074123577,Cercopithecoid,1.020994977
B3512,Chlorocebus_aethiops,extant,n,NA,NA,7.064658333,6.651399333,NA,NA,5.465826667,NA,Cercopithecoid,NA
117267,Chlorocebus_aethiops,extant,n,F,5.500322,5.850075333,NA,NA,NA,4.865606667,NA,Cercopithecoid,NA
117269,Chlorocebus_aethiops,extant,n,F,5.724459333,5.867438333,5.482278333,5.032987333,NA,4.976717,1.044175247,Cercopithecoid,1.165796364
117270,Chlorocebus_aethiops,extant,n,F,5.225076,5.749137667,4.991036,5.039725667,NA,4.72717,1.046892068,Cercopithecoid,1.140764011
117271,Chlorocebus_aethiops,extant,n,F,5.207758667,5.259656667,NA,4.830174667,NA,4.764709667,NA,Cercopithecoid,1.088916453
118061,Chlorocebus_aethiops,extant,n,F,NA,7.264224333,6.31242,5.505960667,NA,5.862365667,NA,Cercopithecoid,1.319338218
183643,Chlorocebus_aethiops,extant,n,NA,5.342798667,5.86089,5.339908667,4.627600333,NA,4.900658333,1.000541208,Cercopithecoid,1.266507386
20812,Colobus_guereza,extant,y,M,9.768858333,8.05268,7.372494667,7.732750667,9.768858333,6.51153,1.325041085,Cercopithecoid,1.04137329
27710,Colobus_guereza,extant,y,M,9.367756,7.573529667,7.161619667,6.877044333,9.367756,NA,1.308049916,Cercopithecoid,1.101276842
27711,Colobus_guereza,extant,y,M,10.18091333,7.698919,7.327821333,7.049370667,10.18091333,6.365122667,1.38935065,Cercopithecoid,1.092142741
27712,Colobus_guereza,extant,y,F,9.978722,7.467876667,7.423530333,6.865634333,9.978722,6.272942,1.344201687,Cercopithecoid,1.087718382
27721,Colobus_guereza,extant,y,NA,9.631462667,7.580296,7.382964667,NA,9.631462667,6.103962667,1.304552182,Cercopithecoid,NA
33304,Colobus_guereza,extant,y,M,9.726927333,8.154978333,7.472650667,6.933129667,9.726927333,6.387232333,1.301670286,Cercopithecoid,1.17623335
33305,Colobus_guereza,extant,y,F,9.947116333,7.862442,7.221352667,7.487449,9.947116333,6.300906667,1.377458877,Cercopithecoid,1.050082879
33306,Colobus_guereza,extant,y,F,8.963945,7.242600667,7.048288667,6.215487667,8.963945,5.876311333,1.271790278,Cercopithecoid,1.165250589
33308,Colobus_guereza,extant,y,M,10.27033333,8.152611,7.422237,7.077165,10.27033333,6.364995333,1.38372479,Cercopithecoid,1.151960001
36378,Colobus_guereza,extant,y,NA,8.884974,7.739192333,6.953425,7.199806333,8.884974,6.143258,1.277783826,Cercopithecoid,1.074916737
36379,Colobus_guereza,extant,y,NA,9.252717333,7.705150333,7.264813667,7.040621,9.252717333,6.056973667,1.273634502,Cercopithecoid,1.094385045
36380,Colobus_guereza,extant,y,NA,9.656641667,7.519373,7.189043667,7.002139,9.656641667,6.194283667,1.343244264,Cercopithecoid,1.073867999
36381,Colobus_guereza,extant,y,NA,9.894789333,7.834886,7.233026,7.433239,9.894789333,6.599791667,1.36800135,Cercopithecoid,1.054033914
36382,Colobus_guereza,extant,y,NA,9.697293333,7.93384,7.246847,7.615852333,9.697293333,6.586131,1.338139653,Cercopithecoid,1.041753392
36383,Colobus_guereza,extant,y,NA,9.563173333,8.087316,7.368786667,7.555982667,9.563173333,NA,1.297794843,Cercopithecoid,1.070319554
52206,Colobus_guereza,extant,y,M,8.731895333,7.426119667,6.751918333,6.630029333,8.731895333,5.801079,1.293246586,Cercopithecoid,1.120073426
52208,Colobus_guereza,extant,y,M,9.334570667,7.434396333,6.993746667,7.526601,9.334570667,5.884762333,1.334702429,Cercopithecoid,0.987749494
52209,Colobus_guereza,extant,y,M,10.51947,7.238189333,6.992016333,6.980033667,10.51947,NA,1.504497344,Cercopithecoid,1.036984874
52210,Colobus_guereza,extant,y,M,9.784063333,7.606906667,7.003626,6.781254333,9.784063333,6.267370667,1.396999687,Cercopithecoid,1.121755105
52211,Colobus_guereza,extant,y,M,9.678304667,7.708737667,7.126448,6.891771333,9.678304667,5.986134,1.358082549,Cercopithecoid,1.118542287
52212,Colobus_guereza,extant,y,M,9.616191333,7.493555667,7.115497667,6.938231333,9.616191333,6.413182667,1.351443256,Cercopithecoid,1.080038313
52213,Colobus_guereza,extant,y,F,9.441545333,7.612576333,7.081392667,NA,9.441545333,NA,1.333289337,Cercopithecoid,NA
52216,Colobus_guereza,extant,y,M,8.923203,7.239724,6.398906,6.124018667,8.923203,NA,1.394488839,Cercopithecoid,1.182185162
52217,Colobus_guereza,extant,y,M,8.411678333,7.370622667,6.576593333,6.159435,8.411678333,6.421756667,1.279032762,Cercopithecoid,1.19663941
52221,Colobus_guereza,extant,y,F,8.787345333,7.348886,6.715779,6.913718333,8.787345333,NA,1.308462553,Cercopithecoid,1.062942638
52223,Colobus_guereza,extant,y,F,9.043798,7.358972667,6.666812667,6.725978667,9.043798,5.890258333,1.356539992,Cercopithecoid,1.094111806
52225,Colobus_guereza,extant,y,F,8.896843,7.678342,7.016671,7.683694667,8.896843,6.162285333,1.267957839,Cercopithecoid,0.999303373
52226,Colobus_guereza,extant,y,F,8.83742,6.822849,6.003166667,6.281590667,8.83742,5.471244333,1.472126378,Cercopithecoid,1.086165808
52228,Colobus_guereza,extant,y,F,9.718554,7.712585333,7.334740667,7.327583667,9.718554,6.331078667,1.325003083,Cercopithecoid,1.052541422
52229,Colobus_guereza,extant,y,M,9.789133333,7.893584333,7.412655333,7.856873667,9.789133333,6.295445,1.320597396,Cercopithecoid,1.004672427
52231,Colobus_guereza,extant,y,M,9.372733667,7.318955333,6.968113333,7.384442667,9.372733667,NA,1.345089154,Cercopithecoid,0.991131716
52234,Colobus_guereza,extant,y,F,8.933836667,7.275942333,6.674368333,6.318038,8.933836667,5.686825333,1.338529164,Cercopithecoid,1.151614209
52236,Colobus_guereza,extant,y,F,9.533614333,7.626736667,6.912871667,7.088491333,9.533614333,6.055974333,1.379110563,Cercopithecoid,1.075932284
52237,Colobus_guereza,extant,y,M,NA,7.853697,7.314248333,7.956384333,NA,6.732575333,NA,Cercopithecoid,0.987093719
52238,Colobus_guereza,extant,y,F,9.350668667,7.573800667,6.979219,NA,9.350668667,6.251628667,1.339787255,Cercopithecoid,NA
52240,Colobus_guereza,extant,y,M,9.546734333,7.361162667,7.007631333,6.760679333,9.546734333,6.222511667,1.362333987,Cercopithecoid,1.08881997
52241,Colobus_guereza,extant,y,F,9.212296,7.056711333,6.787707333,7.120932,9.212296,6.075357333,1.357202889,Cercopithecoid,0.990981424
52244,Colobus_guereza,extant,y,M,9.148519,7.260772,6.722498333,7.133346,9.148519,5.722737333,1.360880813,Cercopithecoid,1.017863426
52245,Colobus_guereza,extant,y,F,10.72479333,7.183040333,6.829529,6.911954,10.72479333,5.898533333,1.570356218,Cercopithecoid,1.039219927
52248,Colobus_guereza,extant,y,M,8.977049,7.020858333,6.619264,6.795238,8.977049,5.414798,1.356200478,Cercopithecoid,1.033202712
52249,Colobus_guereza,extant,y,F,NA,NA,6.652491333,6.907226333,NA,6.0253,NA,Cercopithecoid,NA
52251,Colobus_guereza,extant,y,M,10.20717333,7.955177333,6.987666667,8.03182,10.20717333,6.497449,1.460741306,Cercopithecoid,0.990457621
52252,Colobus_guereza,extant,y,M,10.18941333,8.213900667,NA,7.971983333,10.18941333,6.201606,NA,Cercopithecoid,1.030345941
52254,Colobus_guereza,extant,y,F,9.110872667,7.054683667,6.700646667,7.397046333,9.110872667,5.761910667,1.359700507,Cercopithecoid,0.953716301
81066,Colobus_guereza,extant,y,F,8.230298333,8.416145667,7.563949333,8.086170667,8.230298333,NA,1.088095381,Cercopithecoid,1.040807326
81067,Colobus_guereza,extant,y,M,9.887183,7.911745667,6.899776667,NA,9.887183,NA,1.432971454,Cercopithecoid,NA
81069,Colobus_guereza,extant,y,F,10.40324667,8.575299,7.594339333,8.041222333,10.40324667,6.746536,1.369868557,Cercopithecoid,1.066417349
81070,Colobus_guereza,extant,y,M,9.500715667,7.754657667,7.1605,8.180463,9.500715667,NA,1.326822941,Cercopithecoid,0.947948505
81071,Colobus_guereza,extant,y,F,9.52974,8.358617667,7.445573,8.796953,9.52974,6.722964333,1.279920296,Cercopithecoid,0.950171914
81072,Colobus_guereza,extant,y,M,9.942189333,8.523592,7.401840333,7.711194667,9.942189333,6.518875333,1.343205052,Cercopithecoid,1.105352979
82423,Colobus_guereza,extant,y,F,9.697412,7.051825333,6.759271667,7.086161,9.697412,5.971736667,1.434682977,Cercopithecoid,0.995154546
82429,Colobus_guereza,extant,y,M,9.248415,7.317747,6.879743,6.369786333,9.248415,5.640624333,1.344296582,Cercopithecoid,1.148821423
119768,Colobus_guereza,extant,y,NA,9.379909,7.250400333,6.826704667,6.397159,9.379909,5.589695667,1.374002459,Cercopithecoid,1.133378166
34676,Colobus_guereza,extant,y,M,9.525765,7.532937,7.266223667,8.081608,9.525765,5.995066333,1.310965013,Cercopithecoid,0.932108684
34677,Colobus_guereza,extant,y,NA,9.661145,7.803255667,7.244016333,7.137347667,9.661145,5.941489333,1.333672448,Cercopithecoid,1.093299084
34678,Colobus_guereza,extant,y,NA,9.106534,7.358212,6.956149667,7.2762,9.106534,5.900715667,1.309134282,Cercopithecoid,1.011271268
34679,Colobus_guereza,extant,y,NA,10.50474667,7.598593667,7.203369,7.703257333,10.50474667,6.137287,1.458310225,Cercopithecoid,0.986413064
38165,Colobus_guereza,extant,y,NA,9.698633,7.834421667,7.190717667,6.890792333,9.698633,6.051268333,1.348771214,Cercopithecoid,1.136940614
38166,Colobus_guereza,extant,y,NA,8.775432333,8.527196667,7.632781333,7.041864667,8.775432333,6.253237333,1.149703096,Cercopithecoid,1.210928791
38167,Colobus_guereza,extant,y,NA,9.375638,7.763868,7.426107667,7.553433667,9.375638,6.091901,1.262523844,Cercopithecoid,1.027859427
148579,Colobus_guereza,extant,y,M,9.973259667,8.029217,7.250569,7.14205,9.973259667,6.710919667,1.375514069,Cercopithecoid,1.124217417
163122,Colobus_guereza,extant,y,F,9.433817333,7.227070667,7.264730667,7.160926333,9.433817333,5.923816333,1.298577713,Cercopithecoid,1.00923684
163123,Colobus_guereza,extant,y,M,10.73811667,8.041091,7.386449,7.622350667,10.73811667,6.331086,1.453758994,Cercopithecoid,1.054935853
163124,Colobus_guereza,extant,y,M,10.28547667,8.311965,7.783715,8.160722667,10.28547667,6.676974333,1.321409721,Cercopithecoid,1.018532958
163125,Colobus_guereza,extant,y,F,9.987617333,8.034860667,7.431256333,8.257060667,9.987617333,6.912615,1.344001187,Cercopithecoid,0.973089698
163126,Colobus_guereza,extant,y,M,10.42676667,7.787047333,7.529500667,8.849196,10.42676667,6.456682,1.384788597,Cercopithecoid,0.879972297
163262,Colobus_guereza,extant,y,M,9.699742667,8.043963333,7.403356667,8.222904333,9.699742667,6.720271667,1.310181733,Cercopithecoid,0.978238711
163264,Colobus_guereza,extant,y,F,8.770600333,7.501087333,7.000361667,6.285471333,8.770600333,5.862763,1.252878173,Cercopithecoid,1.19340093
163265,Colobus_guereza,extant,y,F,8.886821333,7.303138,7.016022333,6.532315333,8.886821333,6.051683,1.266646671,Cercopithecoid,1.118001448
163266,Colobus_guereza,extant,y,M,NA,8.321611667,7.667212333,7.356948333,NA,6.398951333,NA,Cercopithecoid,1.131122755
163267,Colobus_guereza,extant,y,F,9.519033,7.156926,6.958110333,6.885372,9.519033,5.973662,1.368048586,Cercopithecoid,1.039439263
163269,Colobus_guereza,extant,y,F,10.29299333,7.632795667,7.152740333,8.331915333,10.29299333,6.646423,1.43902796,Cercopithecoid,0.916091362
163271,Colobus_guereza,extant,y,M,9.882607,7.820775333,7.632142,7.782184333,9.882607,6.828892,1.294866762,Cercopithecoid,1.004958891
163272,Colobus_guereza,extant,y,F,10.96735,8.011473333,7.192765667,NA,10.96735,6.459360667,1.524775102,Cercopithecoid,NA
163273,Colobus_guereza,extant,y,M,10.30157333,8.043817333,7.553736667,7.696351,10.30157333,6.536247667,1.363771837,Cercopithecoid,1.045146893
163274,Colobus_guereza,extant,y,M,10.65837333,8.565501667,7.676713333,8.786006667,10.65837333,6.629117333,1.388403197,Cercopithecoid,0.974902705
163276,Colobus_guereza,extant,y,F,10.66647,8.087511,7.555766667,7.374069667,10.66647,6.447763333,1.411699232,Cercopithecoid,1.096750013
163278,Colobus_guereza,extant,y,M,9.869895,7.804510667,7.135595,7.526617667,9.869895,6.258849667,1.383191591,Cercopithecoid,1.036921365
163279,Colobus_guereza,extant,y,M,9.987646667,8.130068333,7.642852,8.043979333,9.987646667,6.330843,1.30679577,Cercopithecoid,1.01070229
163281,Colobus_guereza,extant,y,M,9.874959,7.921735333,7.230220333,7.308973,9.874959,NA,1.365789498,Cercopithecoid,1.083836995
163282,Colobus_guereza,extant,y,F,9.387264667,7.199784,7.009123333,6.65847,9.387264667,NA,1.339292265,Cercopithecoid,1.081297055
164522,Colobus_guereza,extant,y,F,9.293912333,7.550985,7.117895667,7.092232333,9.293912333,6.253181,1.305710672,Cercopithecoid,1.064683818
164524,Colobus_guereza,extant,y,F,9.028888667,7.346039667,7.049287,6.993965667,9.028888667,5.710746,1.280822964,Cercopithecoid,1.050339681
164525,Colobus_guereza,extant,y,M,10.02548067,7.82908,7.420920667,7.185735333,10.02548067,6.485329,1.350975319,Cercopithecoid,1.089530805
164584,Colobus_guereza,extant,y,M,9.829353333,7.200607333,6.407399333,6.593994333,9.829353333,5.756214,1.534062858,Cercopithecoid,1.091994771
164603,Colobus_guereza,extant,y,M,10.32279333,8.304210333,7.465365,7.962294,10.32279333,6.740356,1.382758021,Cercopithecoid,1.042941938
164631,Colobus_guereza,extant,y,M,10.81417,8.598043333,7.914437,8.842290333,10.81417,6.841424333,1.366385253,Cercopithecoid,0.972377406
164749,Colobus_guereza,extant,y,F,9.988246667,7.957339,7.410205,7.776591,9.988246667,6.015432333,1.34790423,Cercopithecoid,1.023242575
164844,Colobus_guereza,extant,y,F,9.916474667,7.817335667,7.013078333,7.325747667,9.916474667,6.076391333,1.41399742,Cercopithecoid,1.06710414
181828,Colobus_guereza,extant,y,M,11.02859333,8.070772333,7.284953,7.971466667,11.02859333,6.499531667,1.513886683,Cercopithecoid,1.012457641
181829,Colobus_guereza,extant,y,M,9.572476333,7.582739,6.867662333,6.581546667,9.572476333,6.032845333,1.393847844,Cercopithecoid,1.152121133
181830,Colobus_guereza,extant,y,F,9.811311,7.656252,7.368486667,6.901353667,9.811311,6.544893333,1.331523207,Cercopithecoid,1.109384096
181832,Colobus_guereza,extant,y,M,10.10269,7.788632,7.12449,7.269478333,10.10269,6.709417,1.418022904,Cercopithecoid,1.071415533
182362,Colobus_guereza,extant,y,M,9.452524333,7.934946333,7.254086,8.053995667,9.452524333,5.939368333,1.303062072,Cercopithecoid,0.9852186
182363,Colobus_guereza,extant,y,M,8.577577333,7.328667333,6.742158,6.756401,8.577577333,6.113066,1.272230246,Cercopithecoid,1.084699877
182375,Colobus_guereza,extant,y,F,8.519881667,7.623726333,6.966480667,6.830395333,8.519881667,5.974835667,1.222982173,Cercopithecoid,1.116147157
236981,Colobus_guereza,extant,y,F,7.901475,6.697732667,6.209585333,5.924189,7.901475,5.197753667,1.272464195,Cercopithecoid,1.130573766
236982,Colobus_guereza,extant,y,F,8.412206333,7.15466,6.525993667,6.508951667,8.412206333,5.833667,1.289030723,Cercopithecoid,1.099203123
236983,Colobus_guereza,extant,y,M,8.798689667,7.699175667,6.98215,7.923485,8.798689667,NA,1.260169098,Cercopithecoid,0.971690571
268509,Colobus_guereza,extant,y,M,9.866008333,8.401309333,7.409017,8.006720667,9.866008333,6.529779333,1.33162177,Cercopithecoid,1.049282182
299678,Colobus_guereza,extant,y,F,8.296735667,7.216575333,7.045438333,6.888060333,8.296735667,5.914440667,1.177603901,Cercopithecoid,1.047693398
299679,Colobus_guereza,extant,y,F,9.013419667,6.828426667,6.832567,6.612929667,9.013419667,NA,1.319184966,Cercopithecoid,1.032587221
452619,Colobus_guereza,extant,y,M,11.27494,8.864205333,7.929228333,8.064837,11.27494,7.186070667,1.421946692,Cercopithecoid,1.09911773
452620,Colobus_guereza,extant,y,M,10.04249,7.387073333,7.255046667,7.356670667,10.04249,6.309788333,1.384207499,Cercopithecoid,1.004132666
452621,Colobus_guereza,extant,y,M,9.726704,7.95543,7.414354667,7.994221667,9.726704,6.646281333,1.311874659,Cercopithecoid,0.995147537
452622,Colobus_guereza,extant,y,M,9.437531,7.312838667,6.803791,7.305430667,9.437531,5.781678,1.387098898,Cercopithecoid,1.00101404
452624,Colobus_guereza,extant,y,F,9.476512,7.518606,7.025591333,NA,9.476512,5.955582333,1.348856139,Cercopithecoid,NA
452625,Colobus_guereza,extant,y,M,9.488374,7.819684,6.950394667,7.722297,9.488374,6.383110333,1.365156147,Cercopithecoid,1.012611144
452627,Colobus_guereza,extant,y,F,NA,7.679153,6.880182667,7.583016667,NA,5.88927,NA,Cercopithecoid,1.012677848
452628,Colobus_guereza,extant,y,M,10.27176,7.944226333,7.153732,8.750009333,10.27176,6.662574333,1.435860331,Cercopithecoid,0.907910613
452629,Colobus_guereza,extant,y,M,9.636092667,7.508057667,6.860222,7.840433333,9.636092667,6.077984,1.404632775,Cercopithecoid,0.957607488
452630,Colobus_guereza,extant,y,F,9.266788667,7.604215,6.775902,6.988978,9.266788667,6.085377667,1.367609606,Cercopithecoid,1.088029609
452635,Colobus_guereza,extant,y,M,8.517933333,6.809259333,6.547107333,6.478295,8.517933333,5.540783,1.301022406,Cercopithecoid,1.051088185
452636,Colobus_guereza,extant,y,F,8.585241,7.275055667,6.965054667,6.954674333,8.585241,6.167500667,1.232616456,Cercopithecoid,1.046067051
452638,Colobus_guereza,extant,y,M,9.300950333,7.447896333,7.119814,7.384773667,9.300950333,6.266004,1.306347376,Cercopithecoid,1.008547678
452639,Colobus_guereza,extant,y,F,8.809956,7.416205,7.028860667,6.40722,8.809956,5.729641333,1.253397445,Cercopithecoid,1.157476253
452641,Colobus_guereza,extant,y,F,9.546877333,7.578041333,7.065475,7.037298,9.546877333,6.117302333,1.351201063,Cercopithecoid,1.076839624
452642,Colobus_guereza,extant,y,F,9.321244667,7.228042667,6.413831667,6.610516333,9.321244667,5.798578667,1.453303602,Cercopithecoid,1.093415749
452643,Colobus_guereza,extant,y,M,9.376649667,7.532727667,6.744626,6.681112667,9.376649667,6.017950333,1.390240121,Cercopithecoid,1.127466044
464983,Colobus_guereza,extant,y,F,NA,8.257521667,7.480035333,7.676037333,NA,6.726892667,NA,Cercopithecoid,1.075753193
522951,Colobus_guereza,extant,y,F,NA,8.587063333,7.470472333,7.806825667,NA,6.416015,NA,Cercopithecoid,1.099943011
B221,Colobus_guereza,extant,y,NA,9.679224,7.77461,7.081492333,7.171115667,9.679224,6.207163,1.366833931,Cercopithecoid,1.084156268
B430,Colobus_guereza,extant,y,NA,8.608943,6.481817667,6.037557,5.255838667,8.608943,4.974388333,1.425898422,Cercopithecoid,1.233260394
B800,Colobus_guereza,extant,y,M?,10.08685,7.880465667,7.591165,7.405951667,10.08685,6.774500333,1.328761791,Cercopithecoid,1.064071982
B801,Colobus_guereza,extant,y,F?,9.263171,7.292797,7.248192667,6.935971667,9.263171,6.068004,1.277997347,Cercopithecoid,1.051445616
9975,Macaca_fascicularis,extant,y,M,NA,8.224854333,7.197463333,5.748297667,NA,6.576023333,NA,Cercopithecoid,1.430833059
12799,Macaca_fascicularis,extant,y,F,NA,7.935059333,6.736071333,5.634281,NA,6.620351667,NA,Cercopithecoid,1.408353494
16676,Macaca_fascicularis,extant,y,M,9.214345,7.605600333,6.980070333,5.668777667,9.214345,5.764032333,1.320093432,Cercopithecoid,1.341664955
18017,Macaca_fascicularis,extant,y,M,7.322416667,6.523526667,5.747545,NA,7.322416667,5.230052667,1.274007714,Cercopithecoid,NA
30622,Macaca_fascicularis,extant,y,NA,8.532772333,6.524001,5.644762333,4.382961333,8.532772333,5.464921333,1.511626501,Cercopithecoid,1.488491571
54968,Macaca_fascicularis,extant,y,M,NA,9.326562667,7.762941,7.003297667,NA,7.834137333,NA,Cercopithecoid,1.331738719
54972,Macaca_fascicularis,extant,y,M,NA,10.09130367,8.503236667,7.396239,NA,8.250953667,NA,Cercopithecoid,1.364383124
101809,Macaca_fascicularis,extant,y,M,10.54465333,7.661344667,7.146118,5.877375333,10.54465333,6.512181333,1.475577836,Cercopithecoid,1.303531633
101810,Macaca_fascicularis,extant,y,M,10.80309,8.788248333,7.672552,6.147385333,10.80309,6.774039,1.408017828,Cercopithecoid,1.429591258
101811,Macaca_fascicularis,extant,y,M,11.54606,9.075520667,7.939305333,6.453026,11.54606,7.138805333,1.454290963,Cercopithecoid,1.40639766
101891,Macaca_fascicularis,extant,y,M,9.643490333,8.121810333,6.928945667,5.864064667,9.643490333,6.725040333,1.391768791,Cercopithecoid,1.385013774
102015,Macaca_fascicularis,extant,y,M,11.04509333,8.192712,7.346015333,5.652218333,11.04509333,6.432395333,1.503548908,Cercopithecoid,1.449468424
102016,Macaca_fascicularis,extant,y,F,NA,8.189957667,6.901392333,5.897315667,NA,6.812693333,NA,Cercopithecoid,1.388760265
102017,Macaca_fascicularis,extant,y,M,10.79704333,8.145097333,7.024845667,5.621149,10.79704333,6.364773667,1.536979436,Cercopithecoid,1.449009328
102018,Macaca_fascicularis,extant,y,F,NA,7.859505333,7.001379667,5.481428333,NA,6.031397333,NA,Cercopithecoid,1.433842578
102019,Macaca_fascicularis,extant,y,M,NA,7.678693667,6.707287333,5.103711667,NA,5.802464667,NA,Cercopithecoid,1.504531245
102020,Macaca_fascicularis,extant,y,F,9.624560333,8.065045667,7.159593,5.723571667,9.624560333,6.357334333,1.344288751,Cercopithecoid,1.409093157
102021,Macaca_fascicularis,extant,y,F,8.595276333,7.190764667,6.553001,5.196649667,8.595276333,5.975422,1.31165497,Cercopithecoid,1.38373089
102022,Macaca_fascicularis,extant,y,F,9.707381,7.818083,7.286703333,5.305703667,9.707381,6.003041667,1.332204778,Cercopithecoid,1.473524247
102211,Macaca_fascicularis,extant,y,M,8.778378667,7.053369667,6.413197667,5.717231,8.778378667,5.450916333,1.368799018,Cercopithecoid,1.23370381
102763,Macaca_fascicularis,extant,y,M,NA,7.696836667,6.417646667,5.336859333,NA,6.035468333,NA,Cercopithecoid,1.442203398
102764,Macaca_fascicularis,extant,y,F,9.360452667,7.395371667,6.511934667,5.566133667,9.360452667,6.076111,1.437430371,Cercopithecoid,1.328637095
102765,Macaca_fascicularis,extant,y,M,9.169369667,7.770840667,6.511981667,6.346546667,9.169369667,6.036480333,1.408076702,Cercopithecoid,1.224420315
102766,Macaca_fascicularis,extant,y,M,9.390734333,8.327600333,6.884922333,5.739786,9.390734333,6.03744,1.363956466,Cercopithecoid,1.450855543
102767,Macaca_fascicularis,extant,y,M,10.10686667,8.130019667,6.649707667,5.59961,10.10686667,6.186568333,1.519896388,Cercopithecoid,1.45189034
102768,Macaca_fascicularis,extant,y,M,9.124512333,7.163429,6.648005333,5.233750333,9.124512333,5.497424333,1.372518805,Cercopithecoid,1.368699029
102769,Macaca_fascicularis,extant,y,M,10.03889667,7.259946667,6.365805333,6.067376333,10.03889667,6.119173,1.577003402,Cercopithecoid,1.196554535
102770,Macaca_fascicularis,extant,y,F,8.786064333,7.774523667,6.657592,5.604860333,8.786064333,6.268482,1.319706034,Cercopithecoid,1.387103907
102904,Macaca_fascicularis,extant,y,F,NA,7.094516667,6.002766333,4.914448667,NA,5.344916,NA,Cercopithecoid,1.443603779
102906,Macaca_fascicularis,extant,y,F,NA,6.864007667,6.085441,5.310857667,NA,4.927673,NA,Cercopithecoid,1.292448056
102907,Macaca_fascicularis,extant,y,M,8.14114,6.777708,5.966449667,4.957295333,8.14114,5.237349,1.364486496,Cercopithecoid,1.367218926
102908,Macaca_fascicularis,extant,y,M,9.932262333,7.524383667,6.775267667,5.467978667,9.932262333,5.768204333,1.465958663,Cercopithecoid,1.376081387
102909,Macaca_fascicularis,extant,y,M,9.091665333,7.183444333,6.267884667,5.264380667,9.091665333,5.966975,1.450515735,Cercopithecoid,1.364537405
102910,Macaca_fascicularis,extant,y,M,9.463262333,7.4913,6.734190333,5.67813,9.463262333,5.595260667,1.405256143,Cercopithecoid,1.3193252
103644,Macaca_fascicularis,extant,y,M,8.499179333,6.974798,6.002824333,4.392509333,8.499179333,5.149256667,1.415863411,Cercopithecoid,1.587884617
103645,Macaca_fascicularis,extant,y,M,7.438201667,6.881047667,5.859546333,4.588713,7.438201667,5.358169333,1.269415966,Cercopithecoid,1.49955939
103646,Macaca_fascicularis,extant,y,M,8.912292,7.299107333,6.691469667,5.137227667,8.912292,5.864037,1.331888575,Cercopithecoid,1.420826135
103648,Macaca_fascicularis,extant,y,M,8.320631667,7.153106667,6.171129333,4.814323333,8.320631667,5.8067,1.348315878,Cercopithecoid,1.485796897
103649,Macaca_fascicularis,extant,y,M,8.906979333,7.084408333,6.113003333,5.062425,8.906979333,5.570492,1.457054552,Cercopithecoid,1.399410032
103650,Macaca_fascicularis,extant,y,M,10.54688333,7.932863,6.636650667,5.421871,10.54688333,6.008040333,1.589187659,Cercopithecoid,1.463122785
103651,Macaca_fascicularis,extant,y,M,7.662411667,6.964987,5.690367333,4.686316667,7.662411667,5.291805667,1.346558353,Cercopithecoid,1.486239086
103652,Macaca_fascicularis,extant,y,F,9.383796667,7.173984667,5.990981333,NA,9.383796667,5.779882667,1.566320465,Cercopithecoid,NA
103653,Macaca_fascicularis,extant,y,F,NA,6.343921,NA,4.840078333,NA,5.028203333,NA,Cercopithecoid,1.310706266
103655,Macaca_fascicularis,extant,y,F,8.00292,6.657273667,5.722627667,4.434719667,8.00292,5.039342667,1.398469456,Cercopithecoid,1.50117125
103656,Macaca_fascicularis,extant,y,M,8.128100333,6.965315,6.178578333,5.421668,8.128100333,5.457198667,1.31552922,Cercopithecoid,1.284718098
103657,Macaca_fascicularis,extant,y,F,7.192029667,6.461922333,5.805724667,4.349152,7.192029667,5.109640667,1.238782422,Cercopithecoid,1.48578903
103658,Macaca_fascicularis,extant,y,F,NA,6.830374,6.048590667,4.577405333,NA,5.559679333,NA,Cercopithecoid,1.492193394
103661,Macaca_fascicularis,extant,y,F,8.691959,6.695526,5.877558333,4.600738333,8.691959,5.321244333,1.478838407,Cercopithecoid,1.455315542
103663,Macaca_fascicularis,extant,y,F,8.812564333,6.877064333,6.085458667,4.710506667,8.812564333,5.545099,1.448134778,Cercopithecoid,1.459941535
103730,Macaca_fascicularis,extant,y,M,9.257719333,8.103287333,6.882053667,5.824686667,9.257719333,6.423960333,1.345197202,Cercopithecoid,1.391197123
106024,Macaca_fascicularis,extant,y,F,8.787745667,6.922604667,6.02746,4.806323,8.787745667,5.718965667,1.457951719,Cercopithecoid,1.440311995
