row,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
177,We've fought back because of you. We shouldn't slip back because of Congress. I urge them to send me a budget that invests in our future.,FALSE,7688,POTUS,9/15/15 20:36,FALSE,6.44E+17,6.44E+17,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,2921,FALSE,FALSE,NA,NA
178,"When I took office, the budget deficit had reached 9.2% of our GDP. We've cut that down to 2.8%. http://t.co/3viaw4b0bB",FALSE,10903,POTUS,9/15/15 20:33,FALSE,6.44E+17,6.44E+17,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,6909,FALSE,FALSE,NA,NA
179,"When I took office, 15.4% of our population was uninsured. Today, we've cut that by more than a third. http://t.co/3OOqcz8Oxp",FALSE,5520,POTUS,9/15/15 20:30,FALSE,6.44E+17,6.44E+17,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,3725,FALSE,FALSE,NA,NA
180,"In 2009, our auto industry was flatlining. Now our workers are on pace to sell more American cars and trucks than any year since 2001.",FALSE,4094,POTUS,9/15/15 20:27,FALSE,6.44E+17,6.44E+17,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,2711,FALSE,FALSE,NA,NA
181,We've cut the unemployment rate in half - from a high of 10% down to 5.1%. And we're not done. http://t.co/uRfaSoiGuA,FALSE,6977,POTUS,9/15/15 20:24,FALSE,6.44E+17,6.44E+17,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,5427,FALSE,FALSE,NA,NA
182,"When I took office, 800,000 Americans lost their jobs each month. Our businesses have now added 13.1 million jobs over 66 straight months.",FALSE,7715,POTUS,9/15/15 20:21,FALSE,6.44E+17,6.44E+17,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,5919,FALSE,FALSE,NA,NA
183,"7 years ago today, Lehman Brothers filed for bankruptcy, setting off the worst financial crisis in decades. Here's how far we've come:",FALSE,5884,NA,9/15/15 20:20,FALSE,NA,6.44E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,3190,FALSE,FALSE,NA,NA
184,"""@FAFSA"" might be hard to say, but filling it out can help you pay for college. FLOTUS, you're up! #5TimesFAFSA http://t.co/y1Jv8aeGUH",FALSE,5396,NA,9/14/15 15:06,FALSE,NA,6.43E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,2825,FALSE,FALSE,NA,NA
185,"Due to popular request, here are my vacation playlists: http://t.co/uer5sIl4Vk http://t.co/zHEekHvQBr What's your favorite summer song?",FALSE,13759,NA,8/14/15 15:30,FALSE,NA,6.32E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,8366,FALSE,FALSE,NA,NA
186,Thank you for all you've done to protect our sacred right to vote. It's as important today as it's ever been. https://t.co/ge74wu5nc1,FALSE,4344,NA,8/6/15 17:30,FALSE,NA,6.29E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,1833,FALSE,FALSE,NA,NA
187,"Heroes like @RepJohnLewis, Dr. King, and countless others sacrificed so that all of our voices could be heard. http://t.co/L7kxtWQlYW",FALSE,9281,POTUS,8/6/15 17:26,FALSE,6.29E+17,6.29E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,5097,FALSE,FALSE,NA,NA
188,"Before 1965, African Americans faced poll taxes, literacy tests, or having to count jellybeans in a jar when they tried to register to vote.",FALSE,7440,POTUS,8/6/15 17:23,FALSE,6.29E+17,6.29E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,5095,FALSE,FALSE,NA,NA
189,"50 years ago today, President Johnson signed the Voting Rights Act into law, securing the right to vote for millions of African Americans.",FALSE,12819,NA,8/6/15 17:21,FALSE,NA,6.29E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,7152,FALSE,FALSE,NA,NA
190,Pretty incredible time lapse of the dark side of the moon passing Earth from @NASA. American ingenuity at work! http://t.co/JKep9bcxGQ,FALSE,12135,NA,8/5/15 23:01,FALSE,NA,6.29E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,7564,FALSE,FALSE,NA,NA
191,Important detail - there are no secret deals. My staff can brief you on any question about any part of the deal. https://t.co/UO0B5xCOPh,FALSE,5870,NA,8/5/15 20:46,FALSE,NA,6.29E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,2795,FALSE,FALSE,NA,NA
192,The choice is ultimately between diplomacy and war. Iran's nuclear program accelerates if Congress kills this deal. https://t.co/nvBeO1Omko,FALSE,3550,NA,8/5/15 20:45,FALSE,NA,6.29E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,1886,FALSE,FALSE,NA,NA
193,"It's the strongest nuclear deal ever negotiated. There's no such thing as a ""better deal."" Walking away risks war. https://t.co/la7GhQXfzl",FALSE,3722,NA,8/5/15 20:36,FALSE,NA,6.29E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,2003,FALSE,FALSE,NA,NA
194,I refuse to condemn our kids to a planet that's beyond fixing. Let's meet this challenge and #ActOnClimate together.,FALSE,15918,POTUS,8/3/15 19:29,FALSE,6.28E+17,6.28E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,8920,FALSE,FALSE,NA,NA
195,"Despite what the critics will tell you, this plan will ultimately save the average American family nearly $85 a year on their energy bills.",FALSE,6453,POTUS,8/3/15 19:23,FALSE,6.28E+17,6.28E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,2498,FALSE,FALSE,NA,NA
196,"Thanks to this plan, there will be 90,000 fewer asthma attacks among our kids and we'll avoid 3,600 premature deaths in 2030.",FALSE,5178,POTUS,8/3/15 19:18,FALSE,6.28E+17,6.28E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,2689,FALSE,FALSE,NA,NA
197,"It's time to change that. With the Clean Power Plan, by 2030, carbon pollution from power plants will be 32% lower than it was a decade ago.",FALSE,4916,POTUS,8/3/15 19:15,FALSE,6.28E+17,6.28E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,3103,FALSE,FALSE,NA,NA
198,"Right now, power plants account for about one-third of America's carbon pollution. That's more than our cars, airplanes, and homes combined.",FALSE,3622,POTUS,8/3/15 19:11,FALSE,6.28E+17,6.28E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,2585,FALSE,FALSE,NA,NA
199,"Levels of carbon dioxide in our atmosphere are higher than they've been in 800,000 years. 2014 was the planet's warmest year on record.",FALSE,4779,POTUS,8/3/15 19:06,FALSE,6.28E+17,6.28E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,4129,FALSE,FALSE,NA,NA
200,"Today, we're announcing America's Clean Power Plan!the most important step we've ever taken to combat climate change. Here are the facts:",FALSE,12429,NA,8/3/15 19:06,FALSE,NA,6.28E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,5509,FALSE,FALSE,NA,NA
201,"Hey @StationCDRKelly, loving the photos. Do you ever look out the window and just freak out?",FALSE,11573,NA,8/1/15 19:25,FALSE,NA,6.28E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,3949,FALSE,FALSE,NA,NA
202,"Launching a pilot program to help students in prison pay for college, because everyone willing to work for it deserves a second chance.",FALSE,19697,NA,7/31/15 20:15,FALSE,NA,6.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,8299,FALSE,FALSE,NA,NA
203,"Happy 50th birthday, Medicare and Medicaid! Two programs, one promise: that every American deserves a basic measure of dignity and security.",FALSE,8322,NA,7/30/15 16:39,FALSE,NA,6.27E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,3414,FALSE,FALSE,NA,NA
204,"25 years of the ADA and Americans with disabilities are breaking more barriers than ever, making all of us more free. Let's keep going.",FALSE,6710,NA,7/26/15 21:05,FALSE,NA,6.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,3034,FALSE,FALSE,NA,NA
205,"Proud to be the first American President to visit Kenya. Happy to see family, and to talk with young Kenyans about the future.",FALSE,32370,NA,7/24/15 21:25,FALSE,NA,6.25E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,19179,FALSE,FALSE,NA,NA
206,"E.L. Doctorow was one of America's greatest novelists. His books taught me much, and he will be missed.",FALSE,4193,NA,7/22/15 1:13,FALSE,NA,6.24E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,1831,FALSE,FALSE,NA,NA
207,Just got this new blue marble photo from @NASA. A beautiful reminder that we need to protect the only planet we have. http://t.co/JQ3174P0LF,FALSE,34232,NA,7/20/15 14:27,FALSE,NA,6.23E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,21087,FALSE,FALSE,NA,NA
208,Had a great visit today with Emma Didlake - our oldest living veteran at 110-years-young! She's a true American hero. http://t.co/EeeIC3AK4A,FALSE,17969,NA,7/17/15 20:54,FALSE,NA,6.22E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,5867,FALSE,FALSE,NA,NA
209,Congrats to Oregon on passing two years of free community college! Every hardworking student deserves access to higher education.,FALSE,41378,NA,7/17/15 17:10,FALSE,NA,6.22E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,24326,FALSE,FALSE,NA,NA
210,Pluto just had its first visitor! Thanks @NASA - it's a great day for discovery and American leadership. http://t.co/FfztBSMbK0,FALSE,38533,NA,7/15/15 1:46,FALSE,NA,6.21E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,20005,FALSE,FALSE,NA,NA
211,Good conversation with Tom Friedman on the deal we reached with Iran. It's a major step toward a safer world.  https://t.co/xwSrH9IoFG,FALSE,3148,NA,7/15/15 0:57,FALSE,NA,6.21E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,1411,FALSE,FALSE,NA,NA
212,Mass incarceration doesn't work. Let's build communities that give kids a shot at success and prisons that prepare people for a 2nd chance.,FALSE,32035,POTUS,7/14/15 22:47,FALSE,6.21E+17,6.21E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,26616,FALSE,FALSE,NA,NA
213,We could eliminate tuition at every public college and university in America with the $80 billion we spend each year on incarcerations.,FALSE,88015,POTUS,7/14/15 22:42,FALSE,6.21E+17,6.21E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,99930,FALSE,FALSE,NA,NA
214,The $80 billion we spend each year on incarcerations could double the salary of every high school teacher in America.,FALSE,19952,POTUS,7/14/15 22:37,FALSE,6.21E+17,6.21E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,20597,FALSE,FALSE,NA,NA
215,The $80 billion we spend each year to keep people incarcerated could pay for universal pre-K for every 3-year-old and 4-year-old in America.,FALSE,13856,POTUS,7/14/15 22:34,FALSE,6.21E+17,6.21E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,14884,FALSE,FALSE,NA,NA
216,"In 1980, there were 500,000 people in American jails. Today, there are 2.2 million. Many belong. But too many are nonviolent offenders.",FALSE,12673,POTUS,7/14/15 22:30,FALSE,6.21E+17,6.21E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,12207,FALSE,FALSE,NA,NA
217,America keeps more people behind bars than the top 35 European countries combined.,FALSE,10207,POTUS,7/14/15 22:26,FALSE,6.21E+17,6.21E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,11535,FALSE,FALSE,NA,NA
218,"America is home to 5% of the world's population, but 25% of the world's prisoners.",FALSE,12308,POTUS,7/14/15 22:20,FALSE,6.21E+17,6.21E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,14028,FALSE,FALSE,NA,NA
219,"Just spoke to the NAACP about criminal justice reform, something many broadly agree on. Some stats:",FALSE,6014,NA,7/14/15 22:19,FALSE,NA,6.21E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,2917,FALSE,FALSE,NA,NA
220,"South Carolina taking down the confederate flag - a signal of good will and healing, and a meaningful step towards a better future.",FALSE,32516,NA,7/10/15 14:12,FALSE,NA,6.20E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS,19878,FALSE,FALSE,NA,NA
221,What a win for Team USA! Great game @CarliLloyd! Your country is so proud of all of you. Come visit the White House with the World Cup soon.,FALSE,57084,NA,7/6/15 1:01,FALSE,NA,6.18E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,27585,FALSE,FALSE,NA,NA
222,http://t.co/Ft3DwYWRJv,FALSE,24447,POTUS,7/5/15 3:57,FALSE,6.17E+17,6.18E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,5340,FALSE,FALSE,NA,NA
223,"It doesn't get much better than celebrating America with the people you love. Happy Fourth of July, everyone!",FALSE,29344,NA,7/4/15 20:29,FALSE,NA,6.17E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,9380,FALSE,FALSE,NA,NA
224,It's not mine; just a loaner. Maybe you can come play at the White House sometime instead?  https://t.co/srZKB6plzz,FALSE,31472,NA,7/2/15 3:02,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,13220,FALSE,FALSE,NA,NA
225,"Gotta go, but this was fun. Let's keep the health care conversation going - share how the #ACAWorks for you or your family.",FALSE,5188,NA,7/1/15 20:21,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,933,FALSE,FALSE,NA,NA
226,butler's a great player on o and d; let's sign him up long term. go bulls! https://t.co/IqbyUmcbmJ,FALSE,5359,NA,7/1/15 20:17,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,3621,FALSE,FALSE,NA,NA
227,"people lack info/turned off by political noise. w court case done, let's focus on getting people signed up. https://t.co/vFCDgMXSE9",FALSE,2541,NA,7/1/15 20:16,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,866,FALSE,FALSE,NA,NA
228,pushing to make 2 yrs comm college free; permit refinancing on student loans; push colleges to keep tuition low https://t.co/dTbTNDQSII,FALSE,15604,NA,7/1/15 20:13,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,10725,FALSE,FALSE,NA,NA
229,"respect the nyt, but not buying peas in guac. onions, garlic, hot peppers. classic. https://t.co/MEEI8QHH1V",FALSE,21389,NA,7/1/15 20:12,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,15345,FALSE,FALSE,NA,NA
230,was listening to outkast/liberation and the black keys/lonely boy this morning. https://t.co/1DP6CRdwlm,FALSE,37644,NA,7/1/15 20:10,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,23777,FALSE,FALSE,NA,NA
231,there's a hardship exemption; fine only applies to folks who can afford insurance but choose not to. https://t.co/XWFEKbZCaT,FALSE,2647,NA,7/1/15 20:08,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,1147,FALSE,FALSE,NA,NA
232,"have principles and issues you are passionate about, and act; worry more about doing something than being something. https://t.co/QqbgflhXDY",FALSE,7538,NA,7/1/15 20:06,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,3846,FALSE,FALSE,NA,NA
233,EX-IM bank helps US companies export; that means good paying american jobs. optimistic that congress gets it done. https://t.co/UeBhgiL64B,FALSE,839,NA,7/1/15 20:05,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,358,FALSE,FALSE,NA,NA
234,now's time to encourage states that held off for political reasons to do the right thing; contact state officials! https://t.co/QqUY3S9MoC,FALSE,1370,NA,7/1/15 20:02,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,588,FALSE,FALSE,NA,NA
235,congratulations! hope you guys are getting sleep. nothing beats babies! https://t.co/ymGM0HARad,FALSE,4025,NA,7/1/15 20:00,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,750,FALSE,FALSE,NA,NA
236,"not true - like last year, insurers request premium hikes, but must be approved; expect final increases to be less   https://t.co/WfJI2AOLkP",FALSE,1226,NA,7/1/15 19:59,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,517,FALSE,FALSE,NA,NA
237,we need to encourage states to take advantage of medicaid expansion; could insure 4 mil more people in 22 states! https://t.co/S9RlkVB1An,FALSE,1669,NA,7/1/15 19:55,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,775,FALSE,FALSE,NA,NA
238,"Alright, let's do this. Ready to answer your health care questions. Keep 'em coming with #AskPOTUS. http://t.co/wK8RDF2H0i",FALSE,7229,NA,7/1/15 19:55,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,2239,FALSE,FALSE,NA,NA
239,Hello from Nashville! I'll be answering your questions on health care and the Affordable Care Act at 3:30pm ET. Tweet yours using #AskPOTUS.,FALSE,2761,NA,7/1/15 18:22,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,1115,FALSE,FALSE,NA,NA
240,Congrats to the #USWNT! Can't wait for the finals. You make us all proud!,FALSE,24676,NA,7/1/15 1:35,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,10287,FALSE,FALSE,NA,NA
241,A hard day's work deserves a fair day's pay. That's why I'm announcing my plan to extend overtime protections. https://t.co/MrV56vTNa9,FALSE,5656,NA,6/30/15 14:21,FALSE,NA,6.16E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,2381,FALSE,FALSE,NA,NA
242,So inspired by the grace shown by the Simmons family and all the victims' families in Charleston. #HateWontWin http://t.co/jMS0SDUYui,FALSE,42730,NA,6/26/15 21:56,FALSE,NA,6.15E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,18892,FALSE,FALSE,NA,NA
243,"Today is a big step in our march toward equality. Gay and lesbian couples now have the right to marry, just like anyone else. #LoveWins",FALSE,425615,NA,6/26/15 14:10,FALSE,NA,6.14E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS,427506,FALSE,FALSE,NA,NA
244,"The uninsured rate is the lowest it's ever been. Let's keep at it until every American has quality, affordable health insurance.",FALSE,10278,POTUS,6/25/15 17:13,FALSE,6.14E+17,6.14E+17,1536791610,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS,3768,FALSE,FALSE,NA,NA
245,More than 137 million Americans have guaranteed access to preventive care like cancer screenings and birth control at no out-of-pocket cost.,FALSE,8518,POTUS,6/25/15 16:56,FALSE,6.14E+17,6.14E+17,1536791610,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS,3643,FALSE,FALSE,NA,NA
246,Women can no longer be charged more for health coverage just for being women.,FALSE,32075,POTUS,6/25/15 16:41,FALSE,6.14E+17,6.14E+17,1536791610,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS,16803,FALSE,FALSE,NA,NA
247,129 million Americans with pre-existing conditions can no longer be denied health coverage.,FALSE,9656,POTUS,6/25/15 16:30,FALSE,6.14E+17,6.14E+17,1536791610,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS,4469,FALSE,FALSE,NA,NA
248,More than 16 million Americans have gained health coverage after 5 years of the Affordable Care Act.,FALSE,7177,POTUS,6/25/15 16:14,FALSE,6.14E+17,6.14E+17,1536791610,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS,2966,FALSE,FALSE,NA,NA
249,"Today's decision is a victory for every hardworking American. Access to quality, affordable health care is a right, not a privilege.",FALSE,19424,NA,6/25/15 16:03,FALSE,NA,6.14E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS,10488,FALSE,FALSE,NA,NA
250,Good luck Team USA - make us proud out there! #OneNationOneTeam http://t.co/btu3dRXPbr,FALSE,17593,NA,6/22/15 23:45,FALSE,NA,6.13E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS,6913,FALSE,FALSE,NA,NA
251,Expressions of sympathy aren't enough. It's time we do something about this.,FALSE,33981,POTUS,6/21/15 1:50,FALSE,6.12E+17,6.12E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,24392,FALSE,FALSE,NA,NA
252,"Here are the stats: Per population, we kill each other with guns at a rate 297x more than Japan, 49x more than France, 33x more than Israel.",FALSE,38637,NA,6/21/15 1:49,FALSE,NA,6.12E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,42220,FALSE,FALSE,NA,NA
253,"Good point, Mitt. https://t.co/Ryusfp8Xbh",FALSE,36125,NA,6/21/15 1:33,FALSE,NA,6.12E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,21437,FALSE,FALSE,NA,NA
254,"In the midst of darkest tragedy, the decency and goodness of the American people shines through in these families. https://t.co/aYtAKrWwCY",FALSE,9431,NA,6/19/15 20:27,FALSE,NA,6.12E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,5923,FALSE,FALSE,NA,NA
255,Inspired by what @Pontifex wrote on climate change. Agree we have a moral responsibility to act to protect our kids and God's creation.,FALSE,9868,NA,6/18/15 23:20,FALSE,NA,6.12E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS,4933,FALSE,FALSE,NA,NA
256,Thrilled to formally recognize @LorettaLynch as the people's lawyer. You'll have no better partner in the fight for equality and justice.,FALSE,4773,NA,6/17/15 17:44,FALSE,NA,6.11E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,1792,FALSE,FALSE,NA,NA
257,What a team win for the Warriors and an epic season for Steph. Kudos to LeBron and the Cavs for an unbelievable effort under adversity.,FALSE,28142,NA,6/17/15 4:23,FALSE,NA,6.11E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,16650,FALSE,FALSE,NA,NA
258,Congrats to my hometown @NHLBlackhawks on 3 titles in 6 years - we'll see you and The Cup at the White House!,FALSE,16612,NA,6/16/15 14:43,FALSE,NA,6.11E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,6922,FALSE,FALSE,NA,NA
259,So proud of these White House mentorship grads. Can't wait to see all the great things you achieve. I believe in you! http://t.co/ao6k8ErjHI,FALSE,9411,NA,6/15/15 19:57,FALSE,NA,6.11E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,4042,FALSE,FALSE,NA,NA
260,I challenged them to a race. http://t.co/FpEUTnYgoD,FALSE,27985,NA,6/12/15 1:01,FALSE,NA,6.09E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,9748,FALSE,FALSE,NA,NA
261,This was a fun briefing: My science advisor just showed me this Hubble shot of the most crowded place in our galaxy. http://t.co/E2SeO9tumt,FALSE,35757,NA,6/3/15 22:31,FALSE,NA,6.06E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,16677,FALSE,FALSE,NA,NA
262,Glad the Senate finally passed the USA Freedom Act. It protects civil liberties and our national security. I'll sign it as soon as I get it.,FALSE,11022,NA,6/2/15 21:01,FALSE,NA,6.06E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,3676,FALSE,FALSE,NA,NA
263,Awarded two Medals of Honor today for acts of bravery a century ago. We honor our heroes no matter how long it takes. http://t.co/AYazTecZpB,FALSE,10052,NA,6/2/15 18:28,FALSE,NA,6.06E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,2805,FALSE,FALSE,NA,NA
264,"Thanks for the questions! This was fun. I've got to run, but let's do it again soon. Tell me what you're doing to #ActOnClimate.",FALSE,6687,NA,5/28/15 17:29,FALSE,NA,6.04E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS,1506,FALSE,FALSE,NA,NA
265,.@apat246 @chicagobulls love thibs and think he did a great job. Sorry to see him go but expect he will be snatched up soon by another team.,FALSE,4193,apat246,5/28/15 17:29,FALSE,6.04E+17,6.04E+17,390825318,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS,2918,FALSE,FALSE,NA,NA
